data_entrada,data_saida,tipo,preco_entrada,preco_saida,tamanho,pnl,pnl_pct,regime_entrada,motivo
2026-04-03 17:00:00,2026-04-03 17:25:00,COMPRA,1.122,1.1200714285714286,8851.231265392777,-17.070231726116617,-0.17188693659283882,NEUTRO,STOP_LOSS
2026-04-03 21:00:00,2026-04-03 21:15:00,COMPRA,1.118,1.1154285714285717,8868.394239383617,-22.80444232984155,-0.2300025555839304,NEUTRO,STOP_LOSS
2026-04-04 02:35:00,2026-04-04 02:45:00,COMPRA,1.11,1.1080714285714286,8912.793278754538,-17.188958466169424,-0.17374517374517331,NEUTRO,STOP_LOSS
2026-04-04 02:50:00,2026-04-04 03:10:00,COMPRA,1.109,1.10925,8906.105526487534,2.2265263816225342,0.02254283137962787,NEUTRO,STOP_LOSS
2026-04-04 03:15:00,2026-04-04 04:45:00,COMPRA,1.111,1.10875,8891.976803723868,-20.006947808378754,-0.20252025202520305,NEUTRO,STOP_LOSS
2026-04-04 05:35:00,2026-04-04 05:50:00,COMPRA,1.112,1.1096428571428572,8866.888155143215,-20.900522079980874,-0.21197327852004555,NEUTRO,STOP_LOSS
2026-04-04 06:00:00,2026-04-04 06:35:00,COMPRA,1.11,1.1135357142857145,8864.976695984931,31.3440247465187,0.3185328185328241,NEUTRO,TAKE_PROFIT
2026-04-04 06:55:00,2026-04-04 07:00:00,COMPRA,1.117,1.1208571428571428,8836.079638363894,34.082021462259945,0.34531269983373036,NEUTRO,TAKE_PROFIT
2026-04-04 07:20:00,2026-04-04 07:50:00,COMPRA,1.114,1.1185,8888.939745459258,40.00022885456565,0.40394973070016926,NEUTRO,TAKE_PROFIT
2026-04-04 07:55:00,2026-04-04 08:25:00,COMPRA,1.117,1.1124285714285713,8899.086028516967,-40.681536130363384,-0.4092594960992465,BULLISH,STOP_LOSS
2026-04-04 08:40:00,2026-04-04 09:00:00,COMPRA,1.114,1.1120714285714286,8888.358738356917,-17.141834709689647,-0.17312131315723298,NEUTRO,STOP_LOSS
2026-04-04 12:15:00,2026-04-04 12:25:00,COMPRA,1.106,1.102357142857143,8937.926665059133,-32.55958999414361,-0.32937225523120256,NEUTRO,STOP_LOSS
2026-04-04 12:40:00,2026-04-04 12:45:00,COMPRA,1.103,1.102,8934.193364515835,-8.934193364515522,-0.09066183136899048,NEUTRO,MUDANCA_REGIME
2026-04-04 14:35:00,2026-04-04 15:00:00,COMPRA,1.116,1.1111428571428572,8822.515947459387,-42.85222031623016,-0.43522785458268165,BULLISH,STOP_LOSS
2026-04-04 15:50:00,2026-04-04 16:05:00,COMPRA,1.112,1.1160178571428574,8817.642255453467,35.42802691923498,0.3613180883864571,NEUTRO,TAKE_PROFIT
2026-04-04 16:10:00,2026-04-04 16:35:00,COMPRA,1.117,1.1125714285714285,8808.303324653116,-39.00820043775093,-0.39647013684615845,BULLISH,STOP_LOSS
2026-04-04 16:45:00,2026-04-04 18:00:00,COMPRA,1.115,1.12275,8790.867285400598,68.12922146185338,0.6950672645739782,BULLISH,STOP_LOSS
2026-04-04 18:40:00,2026-04-04 19:35:00,COMPRA,1.123,1.1237499999999998,8785.876922182037,6.589407691633824,0.0667853962599904,BULLISH,STOP_LOSS
2026-04-04 20:20:00,2026-04-04 20:35:00,COMPRA,1.121,1.1182142857142858,8807.136236322463,-24.534165229753853,-0.24850261246334582,NEUTRO,STOP_LOSS
2026-04-04 20:40:00,2026-04-04 21:00:00,COMPRA,1.121,1.12075,8786.344570873518,-2.1965861427197524,-0.02230151650313615,NEUTRO,STOP_LOSS
2026-04-04 22:55:00,2026-04-05 00:20:00,COMPRA,1.119,1.114142857142857,8800.183652469732,-42.743749169139846,-0.4340610238733679,BULLISH,STOP_LOSS
2026-04-05 06:45:00,2026-04-05 07:30:00,COMPRA,1.099,1.097,8923.383935762464,-17.846767871524207,-0.18198362147406,NEUTRO,MUDANCA_REGIME
2026-04-05 10:55:00,2026-04-05 11:35:00,COMPRA,1.092,1.0916428571428571,8965.059080517398,-3.201806814469819,-0.03270538984824004,NEUTRO,STOP_LOSS
2026-04-05 12:35:00,2026-04-05 13:50:00,COMPRA,1.094,1.0898214285714287,8945.88921339237,-37.38103707024493,-0.3819535126664746,NEUTRO,STOP_LOSS
2026-04-05 16:20:00,2026-04-05 16:35:00,COMPRA,1.09,1.0879642857142857,8946.138361683046,-18.211781664855152,-0.18676277850590167,NEUTRO,STOP_LOSS
2026-04-05 19:45:00,2026-04-05 20:15:00,COMPRA,1.088,1.0947500000000001,8946.681637548629,60.39010105345369,0.6204044117647104,NEUTRO,TAKE_PROFIT
2026-04-05 20:50:00,2026-04-05 21:00:00,COMPRA,1.102,1.1127142857142858,8885.081867199355,95.19730571999207,0.9722582317863521,BULLISH,TAKE_PROFIT
2026-04-05 21:30:00,2026-04-05 22:10:00,COMPRA,1.108,1.1047500000000001,8918.589944122456,-28.985417318397594,-0.29332129963898523,BULLISH,STOP_LOSS
2026-04-05 22:25:00,2026-04-05 22:50:00,COMPRA,1.106,1.1005714285714288,8909.820534932373,-48.36759718963185,-0.49082924308963044,BULLISH,STOP_LOSS
2026-04-05 23:10:00,2026-04-06 00:10:00,COMPRA,1.11,1.1042857142857143,8836.317382256804,-50.49324218432412,-0.5148005148005099,BULLISH,STOP_LOSS
2026-04-06 01:35:00,2026-04-06 01:50:00,COMPRA,1.102,1.0995357142857143,8856.936219809388,-21.82602139881783,-0.22361939331088215,NEUTRO,STOP_LOSS
2026-04-06 02:20:00,2026-04-06 02:25:00,COMPRA,1.101,1.0985357142857142,8846.148041690345,-21.799436245593824,-0.22382249902685625,NEUTRO,STOP_LOSS
2026-04-06 04:15:00,2026-04-06 04:50:00,COMPRA,1.104,1.1106428571428573,8803.351023068619,58.47940322467184,0.6017080745341793,BULLISH,TAKE_PROFIT
2026-04-06 04:55:00,2026-04-06 05:15:00,COMPRA,1.108,1.1146428571428573,8821.71025499205,58.60136097959003,0.5995358432181535,BULLISH,TAKE_PROFIT
2026-04-06 05:30:00,2026-04-06 06:20:00,COMPRA,1.112,1.1184285714285715,8840.041596638312,56.828838835532224,0.578108941418296,BULLISH,TAKE_PROFIT
2026-04-06 06:25:00,2026-04-06 06:45:00,COMPRA,1.114,1.1219285714285716,8872.633440175547,70.34730798996497,0.7117209540908098,BULLISH,TAKE_PROFIT
2026-04-06 07:55:00,2026-04-06 08:15:00,COMPRA,1.127,1.1362142857142856,8829.586153456989,81.35832955685328,0.8175941183926947,BULLISH,TAKE_PROFIT
2026-04-06 08:20:00,2026-04-06 10:15:00,COMPRA,1.134,1.13425,8843.239865983278,2.2108099664965266,0.022045855379195768,BULLISH,STOP_LOSS
2026-04-06 10:55:00,2026-04-06 11:00:00,COMPRA,1.132,1.1272857142857142,8860.719326407429,-41.7719625387781,-0.4164563351842526,NEUTRO,STOP_LOSS
2026-04-06 11:10:00,2026-04-06 11:35:00,COMPRA,1.13,1.1243214285714285,8841.283993877318,-50.20586267951876,-0.5025284450063325,NEUTRO,STOP_LOSS
2026-04-06 13:00:00,2026-04-06 13:50:00,COMPRA,1.133,1.1295,8775.777002238152,-30.715219507834263,-0.3089143865842968,BULLISH,STOP_LOSS
2026-04-06 14:25:00,2026-04-06 15:00:00,COMPRA,1.128,1.1272857142857142,8788.808408690942,-6.277720291922378,-0.06332320162107676,NEUTRO,STOP_LOSS
2026-04-06 16:15:00,2026-04-06 16:45:00,COMPRA,1.123,1.1197857142857144,8822.628718366925,-28.35844945189274,-0.2862231268286382,NEUTRO,STOP_LOSS
2026-04-06 16:50:00,2026-04-06 17:25:00,COMPRA,1.122,1.1260178571428574,8806.48085895433,35.38318202258597,0.3580977845683891,NEUTRO,TAKE_PROFIT
2026-04-06 17:30:00,2026-04-06 17:55:00,COMPRA,1.127,1.1244285714285716,8797.236509909684,-22.621465311196516,-0.2281658004816852,BULLISH,STOP_LOSS
2026-04-06 19:10:00,2026-04-06 19:30:00,COMPRA,1.123,1.1217857142857144,8809.434687998733,-10.69717069257058,-0.10812873680194056,NEUTRO,STOP_LOSS
2026-04-06 22:40:00,2026-04-06 22:55:00,COMPRA,1.107,1.102607142857143,8927.581610175825,-39.21759064469916,-0.39682539682537876,NEUTRO,STOP_LOSS
2026-04-06 23:20:00,2026-04-06 23:45:00,COMPRA,1.11,1.1072857142857142,8869.888406623579,-24.075411389407236,-0.2445302445302484,NEUTRO,STOP_LOSS
2026-04-07 00:15:00,2026-04-07 01:05:00,COMPRA,1.112,1.1111785714285716,8833.367347600932,-7.255980321242532,-0.07386947584788202,NEUTRO,STOP_LOSS
2026-04-07 04:50:00,2026-04-07 05:35:00,COMPRA,1.112,1.1076071428571428,8827.16844354951,-38.776489948451854,-0.3950411099691902,NEUTRO,STOP_LOSS
2026-04-07 05:50:00,2026-04-07 06:05:00,COMPRA,1.109,1.114625,8817.830156696145,49.60029463141473,0.5072137060414675,NEUTRO,TAKE_PROFIT
2026-04-07 06:15:00,2026-04-07 06:55:00,COMPRA,1.115,1.1115714285714284,8812.64029029226,-30.214766709574178,-0.30749519538757936,NEUTRO,STOP_LOSS
2026-04-07 10:20:00,2026-04-07 11:00:00,COMPRA,1.099,1.09775,8914.822470702251,-11.143528088377934,-0.11373976342129331,NEUTRO,STOP_LOSS
2026-04-07 11:30:00,2026-04-07 11:40:00,COMPRA,1.1,1.097,8897.09413056165,-26.6912823916864,-0.2727272727272875,NEUTRO,MUDANCA_REGIME
2026-04-07 11:45:00,2026-04-07 11:55:00,COMPRA,1.099,1.095,8882.117220514754,-35.528468882059315,-0.3639672429481377,NEUTRO,MUDANCA_REGIME
2026-04-07 14:35:00,2026-04-07 15:30:00,COMPRA,1.098,1.096,8859.467012666444,-17.71893402533351,-0.1821493624772377,NEUTRO,STOP_LOSS
2026-04-07 17:40:00,2026-04-07 17:50:00,COMPRA,1.088,1.082,8925.42444171295,-53.55254665027678,-0.5514705882352846,NEUTRO,STOP_LOSS
2026-04-07 20:55:00,2026-04-07 21:25:00,COMPRA,1.148,1.137142857142857,8414.622711904118,-91.35876087210272,-0.9457441513190732,BULLISH,STOP_LOSS
2026-04-07 22:05:00,2026-04-07 22:45:00,COMPRA,1.14,1.1499642857142856,8397.540395120554,83.67549179423622,0.8740601503759323,NEUTRO,TAKE_PROFIT
2026-04-07 23:15:00,2026-04-07 23:40:00,COMPRA,1.153,1.1442857142857144,8371.802053462232,-72.95427503731298,-0.7557923429562553,BULLISH,STOP_LOSS
2026-04-07 23:50:00,2026-04-08 02:35:00,COMPRA,1.15,1.1628571428571428,8333.374962049138,107.14339236920387,1.1180124223602554,BULLISH,TAKE_PROFIT
2026-04-08 02:40:00,2026-04-08 03:05:00,COMPRA,1.16,1.1525714285714286,8349.282266471768,-62.02323969378995,-0.6403940886699474,BULLISH,STOP_LOSS
2026-04-08 03:50:00,2026-04-08 05:10:00,COMPRA,1.153,1.14775,8348.868474759887,-43.83155949248976,-0.45533391153512937,NEUTRO,STOP_LOSS
2026-04-08 06:00:00,2026-04-08 06:25:00,COMPRA,1.147,1.1422857142857143,8356.238334682026,-39.39369500635803,-0.41101008842944226,NEUTRO,STOP_LOSS
2026-04-08 06:50:00,2026-04-08 07:15:00,COMPRA,1.143,1.139357142857143,8352.739597221562,-30.4278371041637,-0.3187101612298404,NEUTRO,STOP_LOSS
2026-04-08 08:15:00,2026-04-08 08:20:00,COMPRA,1.139,1.1364285714285713,8356.694393656971,-21.48864272654646,-0.22576194656967227,NEUTRO,STOP_LOSS
2026-04-08 10:05:00,2026-04-08 10:20:00,COMPRA,1.141,1.1365,8324.154867471578,-37.458696903622695,-0.3943908851884374,NEUTRO,STOP_LOSS
2026-04-08 10:25:00,2026-04-08 10:45:00,COMPRA,1.14,1.133142857142857,8300.241176953183,-56.91593949910748,-0.6015037593984957,BULLISH,STOP_LOSS
2026-04-08 12:55:00,2026-04-08 13:05:00,COMPRA,1.129,1.1231071428571429,8333.219485564638,-49.1064719685055,-0.5219536884727276,NEUTRO,STOP_LOSS
2026-04-08 14:05:00,2026-04-08 15:35:00,COMPRA,1.125,1.119,8321.38102296213,-49.928286137772375,-0.533333333333329,NEUTRO,MUDANCA_REGIME
2026-04-08 17:15:00,2026-04-08 17:20:00,COMPRA,1.119,1.117,8323.611956212255,-16.647223912423215,-0.17873100983019166,NEUTRO,MUDANCA_REGIME
2026-04-08 17:30:00,2026-04-08 18:00:00,COMPRA,1.119,1.117,8309.478924293753,-16.618957848588252,-0.17873100983021356,NEUTRO,MUDANCA_REGIME
2026-04-08 18:10:00,2026-04-08 18:25:00,COMPRA,1.12,1.122642857142857,8287.963309221921,21.903903031512527,0.23596938775507456,NEUTRO,STOP_LOSS
2026-04-08 18:35:00,2026-04-08 19:00:00,COMPRA,1.122,1.1185714285714288,8291.735841540542,-28.428808599566764,-0.30557677616500273,NEUTRO,STOP_LOSS
2026-04-08 23:15:00,2026-04-08 23:25:00,COMPRA,1.1,1.0953928571428573,8433.01840548991,-38.85212051100643,-0.4188311688311619,NEUTRO,STOP_LOSS
2026-04-08 23:35:00,2026-04-08 23:55:00,COMPRA,1.095,1.10175,8437.818019683511,56.95527163286533,0.6164383561644013,NEUTRO,TAKE_PROFIT
2026-04-09 00:20:00,2026-04-09 01:35:00,COMPRA,1.107,1.114232142857143,8395.228762063836,60.71549372564186,0.6533101045296342,NEUTRO,TAKE_PROFIT
2026-04-09 01:40:00,2026-04-09 01:50:00,COMPRA,1.114,1.1098214285714287,8394.253104707384,-35.07598618752672,-0.37509617850730353,NEUTRO,STOP_LOSS
2026-04-09 02:20:00,2026-04-09 03:05:00,COMPRA,1.11,1.1154642857142858,8394.482677266553,45.86985177220777,0.49227799227800567,NEUTRO,TAKE_PROFIT
2026-04-09 03:15:00,2026-04-09 03:20:00,COMPRA,1.114,1.1111071428571428,8403.457927243691,-24.31000328952723,-0.2596819697358387,NEUTRO,STOP_LOSS
2026-04-09 03:25:00,2026-04-09 04:10:00,COMPRA,1.115,1.1196607142857145,8375.20863482011,39.03445453014683,0.41800128123001407,NEUTRO,TAKE_PROFIT
2026-04-09 04:15:00,2026-04-09 04:50:00,COMPRA,1.116,1.110857142857143,8400.932221888943,-43.204794283999945,-0.46082949308755405,BULLISH,STOP_LOSS
2026-04-09 05:40:00,2026-04-09 05:50:00,COMPRA,1.115,1.111357142857143,8371.655430545527,-30.49674478270208,-0.3267136450993009,NEUTRO,STOP_LOSS
2026-04-09 05:55:00,2026-04-09 06:00:00,COMPRA,1.114,1.11,8353.163283226835,-33.41265313290751,-0.35906642728905025,NEUTRO,MUDANCA_REGIME
2026-04-09 06:10:00,2026-04-09 06:55:00,COMPRA,1.115,1.1212678571428571,8317.203477164514,52.131043222942026,0.562139654067907,NEUTRO,TAKE_PROFIT
2026-04-09 07:15:00,2026-04-09 07:35:00,COMPRA,1.117,1.1115714285714284,8346.64849427057,-45.310377540326954,-0.48599565161786473,BULLISH,STOP_LOSS
2026-04-09 07:40:00,2026-04-09 08:35:00,COMPRA,1.116,1.111607142857143,8315.556908097595,-36.5290535605709,-0.39362519201228147,NEUTRO,STOP_LOSS
2026-04-09 11:45:00,2026-04-09 12:10:00,COMPRA,1.107,1.1129464285714286,8351.814732208106,49.663469746879855,0.5371660859465683,NEUTRO,TAKE_PROFIT
2026-04-09 12:15:00,2026-04-09 12:30:00,COMPRA,1.111,1.1180714285714286,8364.211705503069,59.14692563177232,0.6364922206506431,NEUTRO,TAKE_PROFIT
2026-04-09 12:55:00,2026-04-09 14:30:00,COMPRA,1.12,1.1185,8347.16855728937,-12.520752835933308,-0.13392857142856346,BULLISH,STOP_LOSS
2026-04-09 15:25:00,2026-04-09 15:50:00,COMPRA,1.12,1.1165714285714285,8336.548275866031,-28.5824512315412,-0.3061224489795974,NEUTRO,STOP_LOSS
2026-04-09 16:05:00,2026-04-09 16:15:00,COMPRA,1.12,1.116357142857143,8312.304232410708,-30.280536846637915,-0.32525510204080454,NEUTRO,STOP_LOSS
2026-04-09 17:15:00,2026-04-09 18:10:00,COMPRA,1.129,1.1388571428571428,8220.56176288369,81.03125166270911,0.8730861698089166,BULLISH,TAKE_PROFIT
2026-04-09 18:25:00,2026-04-09 19:15:00,COMPRA,1.139,1.1501428571428571,8215.973590320686,91.5494200064295,0.9783017684685708,BULLISH,TAKE_PROFIT
2026-04-09 19:20:00,2026-04-09 20:10:00,COMPRA,1.15,1.1437142857142857,8213.013798592496,-51.62465816258009,-0.5465838509316632,BULLISH,STOP_LOSS
2026-04-09 21:30:00,2026-04-09 22:20:00,COMPRA,1.134,1.1273571428571427,8285.645893409981,-55.04036200622431,-0.5857898715041665,NEUTRO,STOP_LOSS
2026-04-09 23:40:00,2026-04-09 23:50:00,COMPRA,1.132,1.1279285714285714,8254.093727227037,-33.60595303228001,-0.35966683493183665,NEUTRO,STOP_LOSS
2026-04-10 01:35:00,2026-04-10 02:05:00,COMPRA,1.129,1.124607142857143,8247.748843082672,-36.23118241782868,-0.3890927495887769,NEUTRO,STOP_LOSS
2026-04-10 06:15:00,2026-04-10 06:25:00,COMPRA,1.121,1.116607142857143,8275.904389423195,-36.354865710680315,-0.39186950426914585,NEUTRO,STOP_LOSS
2026-04-10 06:30:00,2026-04-10 08:55:00,COMPRA,1.121,1.118,8245.095181193805,-24.735285543580176,-0.2676181980374532,NEUTRO,MUDANCA_REGIME
2026-04-10 09:50:00,2026-04-10 12:40:00,COMPRA,1.134,1.1365,8129.852889640084,20.32463222410115,0.22045855379189735,BULLISH,STOP_LOSS
2026-04-10 13:10:00,2026-04-10 13:20:00,COMPRA,1.138,1.1332857142857142,8118.2439169286035,-38.271721322664234,-0.41426060758223326,NEUTRO,STOP_LOSS
2026-04-10 13:50:00,2026-04-10 14:00:00,COMPRA,1.133,1.1290357142857141,8121.980090210256,-32.19784964333485,-0.3498928256209955,NEUTRO,STOP_LOSS
2026-04-10 15:40:00,2026-04-10 16:05:00,COMPRA,1.13,1.1359464285714285,8116.473880572612,48.26403218269115,0.5262326169405864,NEUTRO,TAKE_PROFIT
2026-04-10 16:25:00,2026-04-10 21:45:00,COMPRA,1.133,1.1274285714285714,8135.451293575117,-45.32608577848987,-0.49174126844029675,BULLISH,STOP_LOSS
2026-04-10 22:05:00,2026-04-10 22:10:00,COMPRA,1.13,1.1273214285714284,8118.9438355141965,-21.747170987986465,-0.23704171934262622,NEUTRO,STOP_LOSS
2026-04-10 23:20:00,2026-04-10 23:40:00,COMPRA,1.129,1.126,8107.835891667364,-24.323507675002475,-0.2657218777679404,NEUTRO,MUDANCA_REGIME
2026-04-11 01:45:00,2026-04-11 02:05:00,COMPRA,1.127,1.125,8101.720842414554,-16.20344168482916,-0.17746228926353208,NEUTRO,MUDANCA_REGIME
2026-04-11 04:40:00,2026-04-11 05:05:00,COMPRA,1.124,1.1214285714285714,8109.649572776347,-20.853384615711548,-0.22877478393493658,NEUTRO,STOP_LOSS
2026-04-11 05:10:00,2026-04-11 05:30:00,COMPRA,1.125,1.122107142857143,8084.831470591723,-23.388262468495668,-0.2571428571428372,NEUTRO,STOP_LOSS
2026-04-11 11:05:00,2026-04-11 12:00:00,COMPRA,1.114,1.111,8144.718631122636,-24.43415589336837,-0.2692998204667914,NEUTRO,MUDANCA_REGIME
2026-04-11 12:15:00,2026-04-11 13:10:00,COMPRA,1.116,1.1201785714285717,8109.322676498133,33.88538404108294,0.3744239631336566,NEUTRO,TAKE_PROFIT
2026-04-11 13:30:00,2026-04-11 13:40:00,COMPRA,1.121,1.1251785714285714,8101.869064951782,33.85423859283401,0.37275391869504026,NEUTRO,TAKE_PROFIT
2026-04-11 13:55:00,2026-04-11 14:15:00,COMPRA,1.125,1.1207142857142858,8101.650443088124,-34.721359041805044,-0.3809523809523678,BULLISH,STOP_LOSS
2026-04-11 14:20:00,2026-04-11 15:10:00,COMPRA,1.124,1.12225,8079.511972761943,-14.13914595233473,-0.15569395017795057,BULLISH,STOP_LOSS
2026-04-11 15:35:00,2026-04-11 16:25:00,COMPRA,1.132,1.1377857142857142,8010.5470571817195,46.34673654512335,0.511105502271586,BULLISH,TAKE_PROFIT
2026-04-11 16:35:00,2026-04-11 17:30:00,COMPRA,1.136,1.13125,8021.099179971456,-38.10022110486352,-0.41813380281689166,BULLISH,STOP_LOSS
2026-04-11 17:45:00,2026-04-11 18:00:00,COMPRA,1.134,1.1304642857142857,8003.3275647248265,-28.297479603848842,-0.31179138321995853,NEUTRO,STOP_LOSS
2026-04-11 18:10:00,2026-04-11 19:15:00,COMPRA,1.132,1.1373035714285713,7993.7198346062705,42.39526412282248,0.46851337708228113,NEUTRO,TAKE_PROFIT
2026-04-11 19:20:00,2026-04-11 19:30:00,COMPRA,1.137,1.133857142857143,7993.98975698415,-25.123967807663576,-0.2764166352556755,BULLISH,STOP_LOSS
2026-04-11 20:20:00,2026-04-11 21:00:00,COMPRA,1.126,1.121392857142857,8050.886842161367,-37.09158580852818,-0.4091601116467795,NEUTRO,STOP_LOSS
2026-04-11 22:00:00,2026-04-11 22:30:00,COMPRA,1.126,1.1225714285714286,8019.5928754490205,-27.495747001537893,-0.3044912458766633,NEUTRO,STOP_LOSS
2026-04-12 02:45:00,2026-04-12 03:05:00,COMPRA,1.096,1.099857142857143,8215.274286591364,31.68748653399598,0.35192909280501317,NEUTRO,TAKE_PROFIT
2026-04-12 05:20:00,2026-04-12 06:30:00,COMPRA,1.096,1.1001785714285715,8242.740629846196,34.442880488999435,0.38125651720541415,NEUTRO,TAKE_PROFIT
2026-04-12 06:35:00,2026-04-12 06:40:00,COMPRA,1.1,1.0981785714285714,8242.513151614528,-15.013148954725693,-0.1655844155844071,NEUTRO,STOP_LOSS
2026-04-12 09:30:00,2026-04-12 09:35:00,COMPRA,1.095,1.0983571428571428,8267.125091569855,27.753919950269847,0.3065883887801654,NEUTRO,STOP_LOSS
2026-04-12 14:35:00,2026-04-12 14:40:00,COMPRA,1.092,1.0901785714285714,8313.981867419183,-15.143324115657379,-0.16679748822607077,NEUTRO,STOP_LOSS
2026-04-12 14:45:00,2026-04-12 14:50:00,COMPRA,1.092,1.0927142857142857,8300.807730139077,5.929148378671016,0.0654107796964967,NEUTRO,STOP_LOSS
2026-04-12 15:05:00,2026-04-12 15:15:00,COMPRA,1.095,1.092,8283.209801161287,-24.84962940348305,-0.2739726027397171,NEUTRO,STOP_LOSS
2026-04-12 17:55:00,2026-04-12 18:10:00,COMPRA,1.088,1.0847857142857145,8314.804765016821,-26.726158173267322,-0.29543067226889613,NEUTRO,STOP_LOSS
2026-04-12 21:05:00,2026-04-12 22:00:00,COMPRA,1.081,1.0792857142857142,8345.159791002496,-14.30598821314743,-0.15858332232060587,NEUTRO,STOP_LOSS
2026-04-12 22:15:00,2026-04-12 23:10:00,COMPRA,1.082,1.081357142857143,8324.88636346692,-5.351712662230057,-0.059413783997902175,NEUTRO,STOP_LOSS
2026-04-13 03:05:00,2026-04-13 03:35:00,COMPRA,1.074,1.0693928571428573,8382.162866147197,-38.61782177617715,-0.42897047086990103,NEUTRO,STOP_LOSS
2026-04-13 06:20:00,2026-04-13 06:45:00,COMPRA,1.069,1.0736607142857142,8387.049567403856,39.08964173379172,0.43598824001067704,NEUTRO,TAKE_PROFIT
2026-04-13 07:05:00,2026-04-13 07:10:00,COMPRA,1.073,1.073214285714286,8390.392495062277,1.797941248943971,0.019970709625904862,NEUTRO,STOP_LOSS
